id;name;sport_type;start_date;distance_km;moving_time_sec;elapsed_time_sec;elevation_gain;average_heartrate;max_heartrate;average_cadence;average_speed;max_speed;pace_sec_km;pace_formatted;efficiency_index;calories;suffer_score;pr_count;achievement_count;latitude;longitude;map_summary_polyline;map_polyline;weather_temp;weather_feels_like;weather_humidity;weather_precipitation;weather_rain;weather_wind_speed;weather_wind_gusts;weather_code;weather_condition
18592750014;Intervalado - muito forte;Run;21/05/2026 06:06:18;10.76;3186;3192;13.1;160.0;195.0;86.4;3.378;5.417;296;4:56;1.8506;758.0;72.0;0;2;-28.454893;-49.028802;baulDnsfjHdAk@b@[`@]x@}@j@g@~B}BbB}AjFiFVDR\j@vApA`CxA|B\\VE`@]z@s@Zi@IUg@}@EWDPPb@h@bA~BbD|@|AV\XNRMd@e@N_@oC_Ei@{@_DyE]m@_BgC@A@@A@GGIMEMA@GKSQODaD|CYb@AHFb@t@|AnI~MhCxD`GdK`BbC|C`FbCnDj@dAr@hAx@fAdBnCfAnA^Zx@|@JDNATId@Wt@q@^URU`Ag@DSu@cAm@m@]c@oAuBaBaCqEgHe@kAuAmBs@mA{@cAqGyJcBqCuDuFgEaHqB{CY]MEMJ_BbBSNE@ORe@d@BM@AANM@L|@Vt@j@hAvAnBP\`EhGx@zArArBVd@bA|AnA|BvCzE|@nArA`CrB~CHFPZBTFCDDCCDFCBwAcCmDoFWg@aFeI{CwEwIoNs@uAYcA[s@O@Ob@FMF@MW@A`ApBzGpKdCvDnHzL|@~At@hAx@xA~AdCdAvAXh@@@@ADk@BIbA{@^c@LILM?KQe@sCkEWc@yDsFqAsBKUo@y@iByCEEKSiBoCHJ?GGE@BDD?AII[g@c@g@@?CKOW?GYWUc@W]e@y@Ug@E@WU_A}AWUWJk@j@a@X[NGAe@k@YUu@aAAAGBiA~@aJbJ_DxCoA`A;brtlD`}fjHt@c@JEJAfBFZ?h@Wx@_A|A{Af@gAb@QdAk@b@[`@]x@}@j@g@~B}BbB}AjFiFVDR\j@vApA`CxA|B\\VE`@]z@s@Zi@IUg@}@EWDPPb@h@bA~BbD|@|AV\XNRMd@e@N_@oC_Ei@{@_DyE]m@_BgC@A@@A@GGIMEMA@GKSQODaD|CYb@AHFb@t@|AnI~MhCxD`GdK`BbC|C`FbCnDj@dAr@hAx@fAdBnCfAnA^Zx@|@JDNATId@Wt@q@^URUn@[ROBOu@cAm@m@]c@oAuBaBaCqEgHe@kAuAmBs@mA{@cAqGyJcBqCuDuFgEaHqB{CY]MEMJ_BbBSNE@ORe@d@BM@AANM@L|@Vt@j@hAvAnBP\`EhGx@zArArBVd@bA|AnA|BvCzE|@nArA`CrB~CHFPZBTFCDDCCDFCBwAcCmDoFWg@aFeI{CwEwIoNs@uAYcA[s@O@Ob@FMF@MW@A`ApBzGpKdCvDnHzL|@~At@hAx@xA~AdCr@`Al@`AJw@bA{@^c@LILM?KQe@sCkEWc@yDsFqAsBKUo@y@iByCEEKSiBoCHJ?GGE@BDD?AII[g@c@g@@?CKOW?GYWUc@W]e@y@Ug@E@WU_A}AWUWJk@j@a@X[NGAe@k@YUu@aAAAGBiA~@aJbJ_DxCoA`AaAb@QTSf@[T[\oBlBUNg@Nm@?{AMSL;;;;;;;;;
18620623719;Longo morro;Run;23/05/2026 07:22:01;18.01;6341;6453;745.6;165.1;191.0;84.6;2.84;5.15;352;5:52;2.1326;1445.0;178.0;0;0;-28.455187;-49.031121;rttlDdtgjH]p@_@NkBNiBMiDcA[Dq@\@H|Ar@JV?r@OJs@AONOj@F^IHeDy@{Am@]FAJt@z@Rt@n@p@HZIV_EkAMTOBS?q@Qg@NBROHiARSHUPl@tCC`@a@t@_B`Bw@hAKdA_@dAGn@XrDFbCoBtBoAd@e@^VnB`B`DPdAUdAGvAERo@|@cAx@E\FfAEhAe@vCJpAAb@mAvDkAzAUb@WxAcBxBkBbAeAnA?hCEfAVhA@l@Ud@cBt@gA|@gAtBgArAg@pAw@z@_@x@uAt@M^MhBUt@wBjCoAr@i@l@c@RWOe@m@g@iAm@_A{BUa@REb@JX|@t@Zl@TpC|@|A|@xBl@t@h@bAD`@Ch@_AvCKxEv@^\hA~@NrAt@?\CUmC_AOo@U_@i@SSWXwFt@kBFy@Ka@mAgB{BuE_@mDsA{AE_@F]h@UlBZpBbDVTTDpAgAhAm@xB}CNiADoALWzAu@Zu@l@g@Vg@b@sAp@o@bBmCfAw@fAc@VYHYCe@U_AF_Fn@{@vBoA|@_Ar@aAb@mCcG}@yAs@}AH}B[{BKqAXwAh@a@Z{AnBy@d@kAAs@QsDsEq@m@{AyB]UuBKuDiEqIoIc@KiBfBUHYIw@o@_CsCmBuAoFgF{@wA}@@sCr@iAUmAi@k@w@oAkAIU|@t@tAvA~Bt@TDnAa@zAUZDp@lAfCfCvBrBfBjAtD`EZPZM`BiBXHhA~@zBfCrA|@rF|Gb@PrABd@XbGpHlAdArAJn@Kr@i@~@{A`@]~By@bBWjEj@pAEfAn@d@JvGp@XUTc@h@uAViAJ}@M}@Cy@l@mCEwBJe@v@k@~@_BVqCCk@oBsDYcB@]~BgAjAoATw@a@aGFeA^cAToAx@iAlAkAb@u@Ja@Ei@mAiFAa@T_AOv@?ZvAlGAb@o@hAkCtCy@hDd@~He@|@_AdAgCdA[i@Iq@NmBt@u@F[GW[_@i@YaBAoAd@u@f@W@cE_GOm@AuBM{@g@oAiB_Du@wDUi@}@kA_@wAGiCe@cB?k@P_A@}@]kAMaDo@iDu@yCEg@BcAXkALoBLk@K[_@[o@[Oa@Y_Cg@uABu@]yAb@KfD`@`VfEhKbBdFn@pHnA|Bv@pAFnGvDtH~Cq@l@B`@;|stlDpkgjHSDONENBLl@pALv@@lAERYd@_@Nc@HgADiBMg@Oy@Qi@W]I[Dq@\@Hj@Rp@^JVBTC\OJc@CO@ONKTCTF^IHcA[aB]g@Q]KUOSAIHAJPTLHTZF^JTVRV\HZIVOASKs@Sy@Y[GQGMTOBS?IIQECCQ@GHM?QDBB?NOHQ@EBWBYHSH?FCBQDPfAZlA?PCNKTU^w@|@g@b@w@hAKdA_@dAGn@XrDHpBAP[b@sApAc@Tk@NULOPANX~ARb@h@z@b@`AJb@D`@G\Mf@GvAERo@|@URYNSTE\FfAEhAGh@W`AEj@Dv@DXAb@Kf@Yz@g@rAQ^y@z@Ub@In@Mh@iA~AYXkBbAs@p@Q\?hCGd@@`@B\Rj@@l@Ud@eA`@]Ro@d@WVgAtBgArAg@pAQXe@`@KNSh@]Vc@LSNM^Cx@In@Ut@s@t@cAtAs@b@[NSPUZYPI@WOe@m@g@iAm@_ASEYAi@Kc@Aa@REb@JX|@t@FHRb@BLHtAFl@^v@\d@|@xBLT^^h@bAD`@Ch@m@~AQv@?pAEv@EXAl@@FLJ\HJHJPJ\@TBBHDPAb@JrAt@BB@DER@OEE_@Mm@Wg@KWMOo@U_@EEc@MSW?]Fe@JoCDc@J]h@mAFS?e@Ka@c@w@i@o@aA{BQ[SYSc@Ku@EgAMo@W_@e@_@U[E_@F]VQPCl@D~@TXZj@~@j@fAVTTDTMz@y@r@WTUNYb@g@dA{ANiADoALWdAc@TQZu@XSRSVg@No@Rc@p@o@V]v@yARUfAw@b@Sb@OVYHYCe@U_A?c@De@CiBDk@V_@V[f@Yh@a@d@SXUb@i@r@aAT{ANg@AIq@KqAKcB_@[Ek@Qm@a@i@?e@FM@g@EuAUkAKo@?k@Je@LwAh@a@Z{AnBURc@P_@Bk@Es@Q][}AsBm@s@CA?EEGQG_@e@{AyB]UgACg@CECwAyA}AoBqAqAa@[WWyBeCkAcAc@KWPYVW\_@^UHYIw@o@m@{@_@_@q@w@[Wq@a@_@[q@s@aAy@aBcBYUKKWc@Qa@EEWEe@Fg@HcA\g@JiAUmAi@k@w@]Yq@q@IU\`@^RHPNH^b@ZVfAd@v@NTDnAa@zAUZDHHFP^p@bBzARTNTvBrBVR\Lp@h@`CbCr@|@ZPZMd@e@^g@Z[XHhA~@j@r@nArAZXv@b@`@d@n@|@`DxDb@Pn@Ab@Dd@XjA~AlBrBhA|Ab@d@\XJDn@Jb@?n@KLEd@c@~@{A`@]p@]lA[~@Sb@C|@FlCb@h@?f@E^Lf@`@d@JrATzALt@Jh@BFAXUTc@h@uAViAJ}@M}@Cy@`@yAJs@@SA{@Eg@Je@v@k@d@s@Xk@BEDmAL}@Ck@a@{@mAwBMi@Ky@@]XSfA]\Uj@e@^i@Tw@UcEK}@?[Fi@J_@Rc@ToAx@iA`@Yj@q@b@u@Ja@Ei@Ww@u@qDAa@Jm@HQOv@?ZFb@Nh@h@`CT|@Ab@o@hAy@x@MHUXQZ[ZMf@Ij@_@hAAJ@f@ZtDF`BIXu@dAe@b@c@Rw@V]TMB[i@Ii@@s@LaAFKl@i@F[GW[_@c@Wg@G_ABg@Ng@Tu@f@W@Y[yBmDo@u@Om@AuBAQKi@g@oAq@mAe@k@Qe@a@mBSiAUi@c@e@Ye@Qg@SeAAw@?{@Ig@[{@?k@Lg@FcAAQ]kAEa@CmBa@sBQgAu@yCEg@AYDi@XkALoBLk@K[_@[i@UEEOa@G}@QaAg@uABu@Ea@Sa@CUDC\Gb@BhATx@FlGhAz@J`Cd@z@HxE`AtHfArAZdFn@dARp@HfB`@f@Dh@HrAj@h@JpAFb@R|@l@xAz@^Xr@^tH~C?DQN_@V?DP`BUfAAb@Ff@FlALXVRf@JHFFJ@XCHSV]LKP?\AWL]^QJM;;;;;;;;;
